Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,Season,Division,filename
2011-05-02,Cardiff,Middlesbrough,0.0,3.0,A,1011,E1,data/E1/E1_1011.csv
2011-05-02,Plymouth,Southampton,1.0,3.0,A,1011,E2,data/E2/E2_1011.csv
2011-05-07,Bradford,Crewe,1.0,5.0,A,1011,E3,data/E3/E3_1011.csv
2011-05-07,Bournemouth,Rochdale,1.0,2.0,A,1011,E2,data/E2/E2_1011.csv
2011-05-07,Carlisle,Yeovil,0.0,2.0,A,1011,E2,data/E2/E2_1011.csv
2011-05-07,Charlton,Hartlepool,0.0,0.0,D,1011,E2,data/E2/E2_1011.csv
2011-05-07,Colchester,Bristol Rvs,2.0,1.0,H,1011,E2,data/E2/E2_1011.csv
2011-05-07,Barnet,Port Vale,1.0,0.0,H,1011,E3,data/E3/E3_1011.csv
2011-05-07,Burton,Accrington,1.0,1.0,D,1011,E3,data/E3/E3_1011.csv
2011-05-07,Lincoln,Aldershot,0.0,3.0,A,1011,E3,data/E3/E3_1011.csv
2011-05-07,Aston Villa,Wigan,1.0,1.0,D,1011,E0,data/E0/E0_1011.csv
2011-05-07,Peterboro,Dag and Red,5.0,0.0,H,1011,E2,data/E2/E2_1011.csv
2011-05-07,Plymouth,Leyton Orient,1.0,4.0,A,1011,E2,data/E2/E2_1011.csv
2011-05-07,Sheffield Weds,Exeter,1.0,2.0,A,1011,E2,data/E2/E2_1011.csv
2011-05-07,Southampton,Walsall,3.0,1.0,H,1011,E2,data/E2/E2_1011.csv
2011-05-07,Tranmere,Swindon,0.0,2.0,A,1011,E2,data/E2/E2_1011.csv
2011-05-07,Swansea,Sheffield United,4.0,0.0,H,1011,E1,data/E1/E1_1011.csv
2011-05-07,Chesterfield,Gillingham,3.0,1.0,H,1011,E3,data/E3/E3_1011.csv
2011-05-07,Scunthorpe,Portsmouth,1.0,1.0,D,1011,E1,data/E1/E1_1011.csv
2011-05-07,Notts County,Brighton,1.0,1.0,D,1011,E2,data/E2/E2_1011.csv
2011-05-07,Huddersfield,Brentford,4.0,4.0,D,1011,E2,data/E2/E2_1011.csv
2011-05-07,Shrewsbury,Oxford,3.0,0.0,H,1011,E3,data/E3/E3_1011.csv
2011-05-07,Rotherham,Torquay,3.0,1.0,H,1011,E3,data/E3/E3_1011.csv
2011-05-07,Morecambe,Northampton,1.0,2.0,A,1011,E3,data/E3/E3_1011.csv
2011-05-07,Macclesfield,Hereford,1.0,1.0,D,1011,E3,data/E3/E3_1011.csv
2011-05-07,Oldham,Milton Keynes Dons,1.0,2.0,A,1011,E2,data/E2/E2_1011.csv
2011-05-07,Bolton,Sunderland,1.0,2.0,A,1011,E0,data/E0/E0_1011.csv
2011-05-07,Wycombe,Southend,3.0,1.0,H,1011,E3,data/E3/E3_1011.csv
2011-05-07,Newcastle,Birmingham,2.0,1.0,H,1011,E0,data/E0/E0_1011.csv
2011-05-07,Barnsley,Millwall,1.0,0.0,H,1011,E1,data/E1/E1_1011.csv
2011-05-07,West Ham,Blackburn,1.0,1.0,D,1011,E0,data/E0/E0_1011.csv
2011-05-07,Everton,Man City,2.0,1.0,H,1011,E0,data/E0/E0_1011.csv
2011-05-07,Bristol City,Hull,3.0,0.0,H,1011,E1,data/E1/E1_1011.csv
2011-05-07,Burnley,Cardiff,1.0,1.0,D,1011,E1,data/E1/E1_1011.csv
2011-05-07,Crystal Palace,Nott'm Forest,0.0,3.0,A,1011,E1,data/E1/E1_1011.csv
2011-05-07,Stevenage,Bury,3.0,3.0,D,1011,E3,data/E3/E3_1011.csv
2011-05-07,Leicester,Ipswich,4.0,2.0,H,1011,E1,data/E1/E1_1011.csv
2011-05-07,Norwich,Coventry,2.0,2.0,D,1011,E1,data/E1/E1_1011.csv
2011-05-07,Preston,Watford,3.0,1.0,H,1011,E1,data/E1/E1_1011.csv
2011-05-07,QPR,Leeds,1.0,2.0,A,1011,E1,data/E1/E1_1011.csv
2011-05-07,Tottenham,Blackpool,1.0,1.0,D,1011,E0,data/E0/E0_1011.csv
2011-05-07,Stockport,Cheltenham,1.0,1.0,D,1011,E3,data/E3/E3_1011.csv
2011-05-07,Reading,Derby,2.0,1.0,H,1011,E1,data/E1/E1_1011.csv
2011-05-07,Middlesbrough,Doncaster,3.0,0.0,H,1011,E1,data/E1/E1_1011.csv
2011-05-08,Man United,Chelsea,2.0,1.0,H,1011,E0,data/E0/E0_1011.csv
2011-05-08,Stoke,Arsenal,3.0,1.0,H,1011,E0,data/E0/E0_1011.csv
2011-05-08,Wolves,West Brom,3.0,1.0,H,1011,E0,data/E0/E0_1011.csv
2011-05-09,Fulham,Liverpool,2.0,5.0,A,1011,E0,data/E0/E0_1011.csv
2011-05-10,Man City,Tottenham,1.0,0.0,H,1011,E0,data/E0/E0_1011.csv
2011-05-14,Sunderland,Wolves,1.0,3.0,A,1011,E0,data/E0/E0_1011.csv
2011-05-14,Blackpool,Bolton,4.0,3.0,H,1011,E0,data/E0/E0_1011.csv
2011-05-14,West Brom,Everton,1.0,0.0,H,1011,E0,data/E0/E0_1011.csv
2011-05-14,Blackburn,Man United,1.0,1.0,D,1011,E0,data/E0/E0_1011.csv
2011-05-15,Arsenal,Aston Villa,1.0,2.0,A,1011,E0,data/E0/E0_1011.csv
2011-05-15,Birmingham,Fulham,0.0,2.0,A,1011,E0,data/E0/E0_1011.csv
2011-05-15,Liverpool,Tottenham,0.0,2.0,A,1011,E0,data/E0/E0_1011.csv
2011-05-15,Wigan,West Ham,3.0,2.0,H,1011,E0,data/E0/E0_1011.csv
2011-05-15,Chelsea,Newcastle,2.0,2.0,D,1011,E0,data/E0/E0_1011.csv
2011-05-17,Man City,Stoke,3.0,0.0,H,1011,E0,data/E0/E0_1011.csv
2011-05-22,Everton,Chelsea,1.0,0.0,H,1011,E0,data/E0/E0_1011.csv
2011-05-22,Aston Villa,Liverpool,1.0,0.0,H,1011,E0,data/E0/E0_1011.csv
2011-05-22,Bolton,Man City,0.0,2.0,A,1011,E0,data/E0/E0_1011.csv
2011-05-22,Fulham,Arsenal,2.0,2.0,D,1011,E0,data/E0/E0_1011.csv
2011-05-22,Man United,Blackpool,4.0,2.0,H,1011,E0,data/E0/E0_1011.csv
2011-05-22,Newcastle,West Brom,3.0,3.0,D,1011,E0,data/E0/E0_1011.csv
2011-05-22,Stoke,Wigan,0.0,1.0,A,1011,E0,data/E0/E0_1011.csv
2011-05-22,Tottenham,Birmingham,2.0,1.0,H,1011,E0,data/E0/E0_1011.csv
2011-05-22,West Ham,Sunderland,0.0,3.0,A,1011,E0,data/E0/E0_1011.csv
2011-05-22,Wolves,Blackburn,2.0,3.0,A,1011,E0,data/E0/E0_1011.csv
2011-08-05,Hull,Blackpool,0.0,1.0,A,1112,E1,data/E1/E1_1112.csv
2011-08-06,Milton Keynes Dons,Hartlepool,2.0,2.0,D,1112,E2,data/E2/E2_1112.csv
2011-08-06,Oldham,Sheffield United,0.0,2.0,A,1112,E2,data/E2/E2_1112.csv
2011-08-06,Preston,Colchester,2.0,4.0,A,1112,E2,data/E2/E2_1112.csv
2011-08-06,Sheffield Weds,Rochdale,2.0,0.0,H,1112,E2,data/E2/E2_1112.csv
2011-08-06,Torquay,Burton,2.0,2.0,D,1112,E3,data/E3/E3_1112.csv
2011-08-06,Tranmere,Chesterfield,1.0,0.0,H,1112,E2,data/E2/E2_1112.csv
2011-08-06,Walsall,Leyton Orient,1.0,0.0,H,1112,E2,data/E2/E2_1112.csv
2011-08-06,Wycombe,Scunthorpe,1.0,1.0,D,1112,E2,data/E2/E2_1112.csv
2011-08-06,Huddersfield,Bury,1.0,1.0,D,1112,E2,data/E2/E2_1112.csv
2011-08-06,Stevenage,Exeter,0.0,0.0,D,1112,E2,data/E2/E2_1112.csv
2011-08-06,Charlton,Bournemouth,3.0,0.0,H,1112,E2,data/E2/E2_1112.csv
2011-08-06,Northampton,Accrington,0.0,0.0,D,1112,E3,data/E3/E3_1112.csv
2011-08-06,Brentford,Yeovil,2.0,0.0,H,1112,E2,data/E2/E2_1112.csv
2011-08-06,Rotherham,Oxford,1.0,0.0,H,1112,E3,data/E3/E3_1112.csv
2011-08-06,Port Vale,Crawley Town,2.0,2.0,D,1112,E3,data/E3/E3_1112.csv
2011-08-06,Swindon,Crewe,3.0,0.0,H,1112,E3,data/E3/E3_1112.csv
2011-08-06,Morecambe,Barnet,0.0,1.0,A,1112,E3,data/E3/E3_1112.csv
2011-08-06,Macclesfield,Dag and Red,0.0,1.0,A,1112,E3,data/E3/E3_1112.csv
2011-08-06,Gillingham,Cheltenham,1.0,0.0,H,1112,E3,data/E3/E3_1112.csv
2011-08-06,Bradford,Aldershot,1.0,2.0,A,1112,E3,data/E3/E3_1112.csv
2011-08-06,AFC Wimbledon,Bristol Rvs,2.0,3.0,A,1112,E3,data/E3/E3_1112.csv
2011-08-06,Carlisle,Notts County,0.0,3.0,A,1112,E2,data/E2/E2_1112.csv
2011-08-06,Shrewsbury,Plymouth,1.0,1.0,D,1112,E3,data/E3/E3_1112.csv
2011-08-06,Reading,Millwall,2.0,2.0,D,1112,E1,data/E1/E1_1112.csv
2011-08-06,Burnley,Watford,2.0,2.0,D,1112,E1,data/E1/E1_1112.csv
2011-08-06,Brighton,Doncaster,2.0,1.0,H,1112,E1,data/E1/E1_1112.csv
2011-08-06,Derby,Birmingham,2.0,1.0,H,1112,E1,data/E1/E1_1112.csv
2011-08-06,Middlesbrough,Portsmouth,2.0,2.0,D,1112,E1,data/E1/E1_1112.csv
2011-08-06,Nott'm Forest,Barnsley,0.0,0.0,D,1112,E1,data/E1/E1_1112.csv
2011-08-06,Peterboro,Crystal Palace,2.0,1.0,H,1112,E1,data/E1/E1_1112.csv
2011-08-06,Bristol City,Ipswich,0.0,3.0,A,1112,E1,data/E1/E1_1112.csv
2011-08-06,Southampton,Leeds,3.0,1.0,H,1112,E1,data/E1/E1_1112.csv
2011-08-06,Southend,Hereford,1.0,0.0,H,1112,E3,data/E3/E3_1112.csv
2011-08-06,Coventry,Leicester,0.0,1.0,A,1112,E1,data/E1/E1_1112.csv
2011-08-07,West Ham,Cardiff,0.0,1.0,A,1112,E1,data/E1/E1_1112.csv
2011-08-13,Barnsley,Southampton,0.0,1.0,A,1112,E1,data/E1/E1_1112.csv
2011-08-13,Oxford,Bradford,1.0,1.0,D,1112,E3,data/E3/E3_1112.csv
2011-08-13,Plymouth,Rotherham,1.0,4.0,A,1112,E3,data/E3/E3_1112.csv
2011-08-13,Birmingham,Coventry,1.0,0.0,H,1112,E1,data/E1/E1_1112.csv
2011-08-13,Crystal Palace,Burnley,2.0,0.0,H,1112,E1,data/E1/E1_1112.csv
2011-08-13,Doncaster,West Ham,0.0,1.0,A,1112,E1,data/E1/E1_1112.csv
2011-08-13,Ipswich,Hull,0.0,1.0,A,1112,E1,data/E1/E1_1112.csv
2011-08-13,Leeds,Middlesbrough,0.0,1.0,A,1112,E1,data/E1/E1_1112.csv
2011-08-13,Hereford,Morecambe,0.0,3.0,A,1112,E3,data/E3/E3_1112.csv
2011-08-13,Dag and Red,AFC Wimbledon,0.0,2.0,A,1112,E3,data/E3/E3_1112.csv
2011-08-13,Blackburn,Wolves,1.0,2.0,A,1112,E0,data/E0/E0_1112.csv
2011-08-13,Fulham,Aston Villa,0.0,0.0,D,1112,E0,data/E0/E0_1112.csv
2011-08-13,Liverpool,Sunderland,1.0,1.0,D,1112,E0,data/E0/E0_1112.csv
2011-08-13,Newcastle,Arsenal,0.0,0.0,D,1112,E0,data/E0/E0_1112.csv
2011-08-13,QPR,Bolton,0.0,4.0,A,1112,E0,data/E0/E0_1112.csv
2011-08-13,Wigan,Norwich,1.0,1.0,D,1112,E0,data/E0/E0_1112.csv
2011-08-13,Leicester,Reading,0.0,2.0,A,1112,E1,data/E1/E1_1112.csv
2011-08-13,Accrington,Southend,1.0,2.0,A,1112,E3,data/E3/E3_1112.csv
2011-08-13,Barnet,Port Vale,1.0,3.0,A,1112,E3,data/E3/E3_1112.csv
2011-08-13,Bristol Rvs,Torquay,1.0,2.0,A,1112,E3,data/E3/E3_1112.csv
2011-08-13,Burton,Shrewsbury,1.0,1.0,D,1112,E3,data/E3/E3_1112.csv
2011-08-13,Cheltenham,Swindon,1.0,0.0,H,1112,E3,data/E3/E3_1112.csv
2011-08-13,Crawley Town,Macclesfield,2.0,0.0,H,1112,E3,data/E3/E3_1112.csv
2011-08-13,Crewe,Gillingham,1.0,2.0,A,1112,E3,data/E3/E3_1112.csv
2011-08-13,Aldershot,Northampton,0.0,1.0,A,1112,E3,data/E3/E3_1112.csv
2011-08-13,Millwall,Nott'm Forest,2.0,0.0,H,1112,E1,data/E1/E1_1112.csv
2011-08-13,Exeter,Milton Keynes Dons,0.0,2.0,A,1112,E2,data/E2/E2_1112.csv
2011-08-13,Bournemouth,Sheffield Weds,2.0,0.0,H,1112,E2,data/E2/E2_1112.csv
2011-08-13,Yeovil,Oldham,3.0,1.0,H,1112,E2,data/E2/E2_1112.csv
2011-08-13,Sheffield United,Brentford,2.0,0.0,H,1112,E2,data/E2/E2_1112.csv
2011-08-13,Scunthorpe,Preston,1.0,1.0,D,1112,E2,data/E2/E2_1112.csv
2011-08-13,Rochdale,Huddersfield,2.0,2.0,D,1112,E2,data/E2/E2_1112.csv
2011-08-13,Notts County,Charlton,1.0,2.0,A,1112,E2,data/E2/E2_1112.csv
2011-08-13,Portsmouth,Brighton,0.0,1.0,A,1112,E1,data/E1/E1_1112.csv
2011-08-13,Hartlepool,Walsall,1.0,1.0,D,1112,E2,data/E2/E2_1112.csv
2011-08-13,Watford,Derby,0.0,1.0,A,1112,E1,data/E1/E1_1112.csv
2011-08-13,Colchester,Wycombe,1.0,1.0,D,1112,E2,data/E2/E2_1112.csv
2011-08-13,Chesterfield,Stevenage,1.0,1.0,D,1112,E2,data/E2/E2_1112.csv
2011-08-13,Bury,Carlisle,0.0,2.0,A,1112,E2,data/E2/E2_1112.csv
2011-08-13,Leyton Orient,Tranmere,0.0,1.0,A,1112,E2,data/E2/E2_1112.csv
2011-08-14,Cardiff,Bristol City,3.0,1.0,H,1112,E1,data/E1/E1_1112.csv
2011-08-14,Stoke,Chelsea,0.0,0.0,D,1112,E0,data/E0/E0_1112.csv
2011-08-14,West Brom,Man United,1.0,2.0,A,1112,E0,data/E0/E0_1112.csv
2011-08-14,Blackpool,Peterboro,2.0,1.0,H,1112,E1,data/E1/E1_1112.csv
2011-08-15,Man City,Swansea,4.0,0.0,H,1112,E0,data/E0/E0_1112.csv
2011-08-16,Notts County,Tranmere,3.0,2.0,H,1112,E2,data/E2/E2_1112.csv
2011-08-16,Rochdale,Carlisle,0.0,0.0,D,1112,E2,data/E2/E2_1112.csv
2011-08-16,Scunthorpe,Oldham,1.0,2.0,A,1112,E2,data/E2/E2_1112.csv
2011-08-16,Sheffield United,Walsall,3.0,2.0,H,1112,E2,data/E2/E2_1112.csv
2011-08-16,Yeovil,Milton Keynes Dons,0.0,1.0,A,1112,E2,data/E2/E2_1112.csv
2011-08-16,Watford,West Ham,0.0,4.0,A,1112,E1,data/E1/E1_1112.csv
2011-08-16,Leeds,Hull,4.0,1.0,H,1112,E1,data/E1/E1_1112.csv
2011-08-16,Ipswich,Southampton,2.0,5.0,A,1112,E1,data/E1/E1_1112.csv
2011-08-16,Leyton Orient,Wycombe,1.0,3.0,A,1112,E2,data/E2/E2_1112.csv
2011-08-16,Crystal Palace,Coventry,2.0,1.0,H,1112,E1,data/E1/E1_1112.csv
2011-08-16,Portsmouth,Reading,1.0,0.0,H,1112,E1,data/E1/E1_1112.csv
2011-08-16,Doncaster,Nott'm Forest,0.0,1.0,A,1112,E1,data/E1/E1_1112.csv
2011-08-16,Exeter,Brentford,1.0,2.0,A,1112,E2,data/E2/E2_1112.csv
2011-08-16,Colchester,Charlton,0.0,2.0,A,1112,E2,data/E2/E2_1112.csv
2011-08-16,Accrington,Bradford,1.0,0.0,H,1112,E3,data/E3/E3_1112.csv
2011-08-16,Aldershot,Torquay,0.0,1.0,A,1112,E3,data/E3/E3_1112.csv
2011-08-16,Barnet,Gillingham,2.0,2.0,D,1112,E3,data/E3/E3_1112.csv
2011-08-16,Bristol Rvs,Northampton,2.0,1.0,H,1112,E3,data/E3/E3_1112.csv
2011-08-16,Burton,Port Vale,1.0,1.0,D,1112,E3,data/E3/E3_1112.csv
2011-08-16,Cheltenham,Morecambe,1.0,2.0,A,1112,E3,data/E3/E3_1112.csv
2011-08-16,Crawley Town,Southend,3.0,0.0,H,1112,E3,data/E3/E3_1112.csv
2011-08-16,Crewe,Rotherham,1.0,2.0,A,1112,E3,data/E3/E3_1112.csv
2011-08-16,Dag and Red,Swindon,1.0,0.0,H,1112,E3,data/E3/E3_1112.csv
2011-08-16,Hartlepool,Huddersfield,0.0,0.0,D,1112,E2,data/E2/E2_1112.csv
2011-08-16,Barnsley,Middlesbrough,1.0,3.0,A,1112,E1,data/E1/E1_1112.csv
2011-08-16,Hereford,Macclesfield,0.0,4.0,A,1112,E3,data/E3/E3_1112.csv
2011-08-16,Oxford,Shrewsbury,2.0,0.0,H,1112,E3,data/E3/E3_1112.csv
2011-08-16,Plymouth,AFC Wimbledon,0.0,2.0,A,1112,E3,data/E3/E3_1112.csv
2011-08-16,Bournemouth,Stevenage,1.0,3.0,A,1112,E2,data/E2/E2_1112.csv
2011-08-16,Bury,Sheffield Weds,2.0,1.0,H,1112,E2,data/E2/E2_1112.csv
2011-08-16,Chesterfield,Preston,0.0,2.0,A,1112,E2,data/E2/E2_1112.csv
2011-08-17,Blackpool,Derby,0.0,1.0,A,1112,E1,data/E1/E1_1112.csv
2011-08-17,Cardiff,Brighton,1.0,3.0,A,1112,E1,data/E1/E1_1112.csv
2011-08-17,Leicester,Bristol City,1.0,2.0,A,1112,E1,data/E1/E1_1112.csv
2011-08-17,Millwall,Peterboro,2.0,2.0,D,1112,E1,data/E1/E1_1112.csv
2011-08-20,Sunderland,Newcastle,0.0,1.0,A,1112,E0,data/E0/E0_1112.csv
2011-08-20,Chelsea,West Brom,2.0,1.0,H,1112,E0,data/E0/E0_1112.csv
2011-08-20,Aston Villa,Blackburn,3.0,1.0,H,1112,E0,data/E0/E0_1112.csv
2011-08-20,Arsenal,Liverpool,0.0,2.0,A,1112,E0,data/E0/E0_1112.csv
2011-08-20,Swansea,Wigan,0.0,0.0,D,1112,E0,data/E0/E0_1112.csv
2011-08-20,Everton,QPR,0.0,1.0,A,1112,E0,data/E0/E0_1112.csv
2011-08-20,Coventry,Watford,0.0,0.0,D,1112,E1,data/E1/E1_1112.csv
2011-08-20,Carlisle,Bournemouth,2.0,1.0,H,1112,E2,data/E2/E2_1112.csv
2011-08-20,Brighton,Blackpool,2.0,2.0,D,1112,E1,data/E1/E1_1112.csv
2011-08-20,Hull,Crystal Palace,0.0,1.0,A,1112,E1,data/E1/E1_1112.csv
2011-08-20,Peterboro,Ipswich,7.0,1.0,H,1112,E1,data/E1/E1_1112.csv
2011-08-20,Reading,Barnsley,1.0,2.0,A,1112,E1,data/E1/E1_1112.csv
2011-08-20,Southampton,Millwall,1.0,0.0,H,1112,E1,data/E1/E1_1112.csv
2011-08-20,AFC Wimbledon,Hereford,1.0,1.0,D,1112,E3,data/E3/E3_1112.csv
2011-08-20,Bradford,Dag and Red,0.0,1.0,A,1112,E3,data/E3/E3_1112.csv
2011-08-20,Bristol City,Portsmouth,0.0,0.0,D,1112,E1,data/E1/E1_1112.csv
2011-08-20,Gillingham,Plymouth,3.0,0.0,H,1112,E3,data/E3/E3_1112.csv
2011-08-20,Morecambe,Aldershot,2.0,0.0,H,1112,E3,data/E3/E3_1112.csv
2011-08-20,Northampton,Cheltenham,2.0,3.0,A,1112,E3,data/E3/E3_1112.csv
2011-08-20,Port Vale,Accrington,4.0,1.0,H,1112,E3,data/E3/E3_1112.csv
2011-08-20,Rotherham,Barnet,2.0,2.0,D,1112,E3,data/E3/E3_1112.csv
2011-08-20,Shrewsbury,Crewe,2.0,0.0,H,1112,E3,data/E3/E3_1112.csv
2011-08-20,Southend,Burton,0.0,1.0,A,1112,E3,data/E3/E3_1112.csv
2011-08-20,Torquay,Crawley Town,1.0,3.0,A,1112,E3,data/E3/E3_1112.csv
2011-08-20,Macclesfield,Bristol Rvs,0.0,0.0,D,1112,E3,data/E3/E3_1112.csv
2011-08-20,Burnley,Cardiff,1.0,1.0,D,1112,E1,data/E1/E1_1112.csv
2011-08-20,Nott'm Forest,Leicester,2.0,2.0,D,1112,E1,data/E1/E1_1112.csv
2011-08-20,Walsall,Yeovil,1.0,1.0,D,1112,E2,data/E2/E2_1112.csv
2011-08-20,Charlton,Scunthorpe,2.0,2.0,D,1112,E2,data/E2/E2_1112.csv
2011-08-20,Huddersfield,Colchester,3.0,2.0,H,1112,E2,data/E2/E2_1112.csv
2011-08-20,Milton Keynes Dons,Chesterfield,6.0,2.0,H,1112,E2,data/E2/E2_1112.csv
2011-08-20,Oldham,Rochdale,2.0,0.0,H,1112,E2,data/E2/E2_1112.csv
2011-08-20,Derby,Doncaster,3.0,0.0,H,1112,E1,data/E1/E1_1112.csv
2011-08-20,Tranmere,Sheffield United,1.0,1.0,D,1112,E2,data/E2/E2_1112.csv
2011-08-20,Stevenage,Hartlepool,2.0,2.0,D,1112,E2,data/E2/E2_1112.csv
2011-08-20,Sheffield Weds,Notts County,2.0,1.0,H,1112,E2,data/E2/E2_1112.csv
2011-08-20,Brentford,Leyton Orient,5.0,0.0,H,1112,E2,data/E2/E2_1112.csv
2011-08-20,Wycombe,Bury,0.0,2.0,A,1112,E2,data/E2/E2_1112.csv
2011-08-20,Preston,Exeter,1.0,0.0,H,1112,E2,data/E2/E2_1112.csv
2011-08-21,Wolves,Fulham,2.0,0.0,H,1112,E0,data/E0/E0_1112.csv
2011-08-21,Middlesbrough,Birmingham,3.0,1.0,H,1112,E1,data/E1/E1_1112.csv
2011-08-21,Norwich,Stoke,1.0,1.0,D,1112,E0,data/E0/E0_1112.csv
2011-08-21,Swindon,Oxford,1.0,2.0,A,1112,E3,data/E3/E3_1112.csv
2011-08-21,Bolton,Man City,2.0,3.0,A,1112,E0,data/E0/E0_1112.csv
2011-08-21,West Ham,Leeds,2.0,2.0,D,1112,E1,data/E1/E1_1112.csv
2011-08-22,Man United,Tottenham,3.0,0.0,H,1112,E0,data/E0/E0_1112.csv
2011-08-27,Wigan,QPR,2.0,0.0,H,1112,E0,data/E0/E0_1112.csv
2011-08-27,Aston Villa,Wolves,0.0,0.0,D,1112,E0,data/E0/E0_1112.csv
2011-08-27,Oxford,Aldershot,1.0,1.0,D,1112,E3,data/E3/E3_1112.csv
2011-08-27,Dag and Red,Torquay,1.0,1.0,D,1112,E3,data/E3/E3_1112.csv
2011-08-27,Macclesfield,AFC Wimbledon,4.0,0.0,H,1112,E3,data/E3/E3_1112.csv
2011-08-27,Northampton,Morecambe,0.0,2.0,A,1112,E3,data/E3/E3_1112.csv
2011-08-27,Plymouth,Crewe,0.0,1.0,A,1112,E3,data/E3/E3_1112.csv
2011-08-27,Port Vale,Southend,2.0,3.0,A,1112,E3,data/E3/E3_1112.csv
2011-08-27,Rotherham,Gillingham,3.0,0.0,H,1112,E3,data/E3/E3_1112.csv
2011-08-27,Shrewsbury,Swindon,2.0,1.0,H,1112,E3,data/E3/E3_1112.csv
2011-08-27,Liverpool,Bolton,3.0,1.0,H,1112,E0,data/E0/E0_1112.csv
2011-08-27,Swansea,Sunderland,0.0,0.0,D,1112,E0,data/E0/E0_1112.csv
2011-08-27,Blackburn,Everton,0.0,1.0,A,1112,E0,data/E0/E0_1112.csv
2011-08-27,Portsmouth,Cardiff,1.0,1.0,D,1112,E1,data/E1/E1_1112.csv
2011-08-27,Cheltenham,Crawley Town,3.0,1.0,H,1112,E3,data/E3/E3_1112.csv
2011-08-27,Bristol Rvs,Hereford,0.0,0.0,D,1112,E3,data/E3/E3_1112.csv
2011-08-27,Chelsea,Norwich,3.0,1.0,H,1112,E0,data/E0/E0_1112.csv
2011-08-27,Accrington,Burton,2.0,1.0,H,1112,E3,data/E3/E3_1112.csv
2011-08-27,Bury,Charlton,1.0,2.0,A,1112,E2,data/E2/E2_1112.csv
2011-08-27,Colchester,Oldham,4.0,1.0,H,1112,E2,data/E2/E2_1112.csv
2011-08-27,Exeter,Chesterfield,2.0,1.0,H,1112,E2,data/E2/E2_1112.csv
2011-08-27,Huddersfield,Wycombe,3.0,0.0,H,1112,E2,data/E2/E2_1112.csv
2011-08-27,Leyton Orient,Carlisle,1.0,2.0,A,1112,E2,data/E2/E2_1112.csv
2011-08-27,Milton Keynes Dons,Stevenage,1.0,0.0,H,1112,E2,data/E2/E2_1112.csv
2011-08-27,Preston,Notts County,2.0,0.0,H,1112,E2,data/E2/E2_1112.csv
2011-08-27,Rochdale,Hartlepool,1.0,3.0,A,1112,E2,data/E2/E2_1112.csv
2011-08-27,Yeovil,Sheffield United,0.0,1.0,A,1112,E2,data/E2/E2_1112.csv
2011-08-27,Brentford,Tranmere,0.0,2.0,A,1112,E2,data/E2/E2_1112.csv
2011-08-27,Bournemouth,Walsall,0.0,2.0,A,1112,E2,data/E2/E2_1112.csv
2011-08-27,Sheffield Weds,Scunthorpe,3.0,2.0,H,1112,E2,data/E2/E2_1112.csv
2011-08-27,Brighton,Peterboro,2.0,0.0,H,1112,E1,data/E1/E1_1112.csv
2011-08-27,Crystal Palace,Blackpool,1.0,1.0,D,1112,E1,data/E1/E1_1112.csv
2011-08-27,Derby,Burnley,1.0,2.0,A,1112,E1,data/E1/E1_1112.csv
2011-08-27,Doncaster,Bristol City,1.0,1.0,D,1112,E1,data/E1/E1_1112.csv
2011-08-27,Hull,Reading,1.0,0.0,H,1112,E1,data/E1/E1_1112.csv
2011-08-27,Ipswich,Leeds,2.0,1.0,H,1112,E1,data/E1/E1_1112.csv
2011-08-27,Leicester,Southampton,3.0,2.0,H,1112,E1,data/E1/E1_1112.csv
2011-08-27,Middlesbrough,Coventry,1.0,1.0,D,1112,E1,data/E1/E1_1112.csv
2011-08-27,Millwall,Barnsley,0.0,0.0,D,1112,E1,data/E1/E1_1112.csv
2011-08-27,Bradford,Barnet,4.0,2.0,H,1112,E3,data/E3/E3_1112.csv
2011-08-28,Nott'm Forest,West Ham,1.0,4.0,A,1112,E1,data/E1/E1_1112.csv
2011-08-28,Tottenham,Man City,1.0,5.0,A,1112,E0,data/E0/E0_1112.csv
2011-08-28,Newcastle,Fulham,2.0,1.0,H,1112,E0,data/E0/E0_1112.csv
2011-08-28,Man United,Arsenal,8.0,2.0,H,1112,E0,data/E0/E0_1112.csv
2011-08-28,West Brom,Stoke,0.0,1.0,A,1112,E0,data/E0/E0_1112.csv
2011-08-28,Watford,Birmingham,2.0,2.0,D,1112,E1,data/E1/E1_1112.csv
2011-09-03,Swindon,Rotherham,3.0,2.0,H,1112,E3,data/E3/E3_1112.csv
2011-09-03,Burton,Plymouth,2.0,1.0,H,1112,E3,data/E3/E3_1112.csv
2011-09-03,Crawley Town,Bristol Rvs,4.0,1.0,H,1112,E3,data/E3/E3_1112.csv
2011-09-03,Crewe,Oxford,3.0,1.0,H,1112,E3,data/E3/E3_1112.csv
2011-09-03,Gillingham,Shrewsbury,0.0,1.0,A,1112,E3,data/E3/E3_1112.csv
2011-09-03,Hereford,Dag and Red,1.0,0.0,H,1112,E3,data/E3/E3_1112.csv
2011-09-03,Morecambe,Bradford,1.0,1.0,D,1112,E3,data/E3/E3_1112.csv
2011-09-03,Southend,Northampton,2.0,2.0,D,1112,E3,data/E3/E3_1112.csv
2011-09-03,Torquay,Macclesfield,3.0,0.0,H,1112,E3,data/E3/E3_1112.csv
